s_frequency_of_work_with_teachers,s_frequency_of_evaluations,s_frequency_of_internet_usage,s_frequency_of_materials_in_class,f_ESCS,s_extent_of_classmates_affinity,s_extent_of_teacher_performance,s_extent_of_class_env,f_mother_age,s_frequency_of_computer_usage,f_number_of_homework_hours_a_week,s_extent_of_school_satisfaction,f_mother_education_level,f_extent_of_family_satisfaction,f_number_of_tech_at_home,f_frequency_of_books_at_home,f_frequency_of_parent_involved_in_school_activities,s_gender,level_MAT
0.616245237363324,0.7506814259959924,0.3255599175125339,0.5126671261494673,OTHERS,0.835286798791855,0.9037582531189804,0.8950279421967551,29.936719957708284,0.3629296915734507,6.046150058910344,0.9781384435960672,1.9823768525867655,0.8159086360719383,4.1766529364136975,0.2422773636092306,0.22249887627911674,0.46239699058565553,PASSING
0.616244629318584,0.750682828320907,0.32555921819081796,0.5126683610614884,OTHERS,0.835287321240385,0.9037591585575122,0.8950294157661555,29.936746348068947,0.3629296146198526,6.0461582771619575,0.9781405379058534,1.9823786524990878,0.8159088582410642,4.17666082086668,0.24227573383569273,0.2224980384624315,0.4623970299649746,PASSING
0.6162446636971488,0.7506827490366476,0.3255592577297413,0.512668291241966,OTHERS,0.8352872917035367,0.9037591073663841,0.8950293324538925,29.936744856058223,0.36292961897023746,6.046157812527138,0.9781404194977178,1.9823785507379106,0.8159088456809434,4.17666037510109,0.24227582598009245,0.22249808583055142,0.46239702773878616,AT RISK
0.6162466353279414,0.7506782021621479,0.3255615252878685,0.5126642871465463,OTHERS,0.83528559785238,0.9037561716126039,0.8950245545782045,29.936659292573633,0.3629298684456666,6.046131166479665,0.9781336288845337,1.982372714940191,0.8159081254142381,4.176634811054347,0.24228111041603187,0.22250080233057815,0.462396900080765,PASSING
0.6162446903877495,0.7506826874717619,0.32555928842851234,0.5126682370279984,OTHERS,0.8352872687628917,0.9037590676151079,0.8950292677612051,29.936743697334514,0.3629296223498203,6.046157451707759,0.978140327555116,1.9823784717112067,0.8159088359242961,4.176660028945753,0.2422758975275244,0.22249812261322166,0.4623970260091438,PASSING
0.6162445901222336,0.7506829187082673,0.32555917311231375,0.5126684406596174,OTHERS,0.8352873549100512,0.9037592169170768,0.895029510745652,29.936748048908342,0.362929609661204,6.046158806846469,0.9781406728975942,1.9823787685048377,0.8159088725575205,4.176661329047755,0.24227562878449885,0.22249798446162364,0.46239703250219094,PASSING
0.6162446321341248,0.7506828218243303,0.32555922142957794,0.5126683553408818,OTHERS,0.8352873188185992,0.9037591543627125,0.8950294089395698,29.93674622576402,0.36292961497674864,6.046158239081755,0.9781405282041337,1.9823786441581241,0.8159088572107899,4.176660784336203,0.24227574138484986,0.22249804234412648,0.46239702978224223,PASSING
0.6162446602806427,0.750682756917725,0.32555925380004397,0.5126682981820332,OTHERS,0.8352872946404423,0.9037591124549633,0.8950293407353537,29.936745004395263,0.36292961853759875,6.046157858717529,0.9781404312675082,1.9823785608549274,0.8159088469301159,4.176660419413941,0.24227581682143984,0.2224980811217542,0.4623970279602592,PASSING
0.6162447658591842,0.750682513437786,0.3255593752251684,0.5126680837673081,OTHERS,0.8352872039366176,0.9037589552487072,0.8950290848855813,29.936740422567492,0.362929631896734,6.046156431851986,0.9781400676379473,1.9823782483545855,0.8159088083606438,4.176659050488385,0.2422760997969161,0.2224982265872322,0.46239702112430864,PASSING
0.6162446094046582,0.7506828742417715,0.32555919528859695,0.5126684015010503,OTHERS,0.8352873383456568,0.9037591882067476,0.8950294640200289,29.936747212158014,0.3629296121007526,6.046158546263327,0.9781406064879408,1.9823787114344718,0.8159088655141439,4.176661079044338,0.24227568046460646,0.22249801102768557,0.4623970312539068,PASSING
0.616247868970918,0.7506753572342995,0.3255629440854981,0.5126617818241844,DISADVANTAGED,0.8352845380462124,0.9037543347481861,0.8950215651155584,29.936605757040116,0.3629300245344149,6.046114494441233,0.9781293800666684,1.982369063575559,0.8159076747637705,4.176618815970085,0.24228441683928625,0.2225025020109453,0.46239682020996764,AT RISK
0.6162448434427301,0.7506823345262854,0.32555946445210926,0.512667926212122,OTHERS,0.8352871372901005,0.9037588397325289,0.8950288968844653,29.936737055910385,0.3629296417120924,6.046155383395368,0.978139800437572,1.98237801873194,0.8159087800218765,4.176658044598062,0.2422763077327151,0.22249833347610193,0.4623970161019155,PASSING
0.6162446043972938,0.750682885782066,0.3255591895309061,0.5126684116648081,OTHERS,0.835287342641302,0.9037591956572322,0.8950294761466664,29.93674742921029,0.3629296114686243,6.046158613874647,0.9781406237246841,1.9823787262406334,0.8159088673398112,4.1766611439178405,0.24227566704998157,0.22249800413357176,0.4623970315772249,PASSING
0.616316675487119,0.7505166305018646,0.32564208628640673,0.5125220094251546,DISADVANTAGED,0.8352253846164286,0.9036518466920441,0.8948547742922004,29.9336180793958,0.3629387399754076,6.045184188195654,0.9778923368683116,1.982165303451576,0.8158825144950892,4.175726334841592,0.2424688749176553,0.22259733681702534,0.4623923592785816,AT RISK
0.6162454407701415,0.7506809568980167,0.3255601514508488,0.5126667130518222,OTHERS,0.8352866240327605,0.9037579502372566,0.8950274492664789,29.93671112998825,0.3629297173137531,6.046147309824906,0.9781377430163751,1.9823762505043219,0.8159085617588961,4.176650298972154,0.24227790879835878,0.22249915653868327,0.4623969774142661,PASSING
0.6162446918095582,0.7506826841927747,0.3255592900637591,0.5126682341404203,OTHERS,0.8352872675413507,0.9037590654980449,0.8950292643156524,29.936743635630286,0.362929622529714,6.04615743249192,0.9781403226580337,1.9823784675025844,0.8159088354048512,4.176660010510191,0.24227590133830698,0.22249812457228038,0.46239702591706977,PASSING
0.6162449581133095,0.7506820700665001,0.325559596336059,0.5126676933236765,OTHERS,0.8352870387650511,0.9037586689795607,0.8950286189892109,29.936732079101272,0.36292965622397527,6.046153833552783,0.9781394054779271,1.9823776792953292,0.8159087381251087,4.176656557701305,0.24227661508706722,0.2224984914769048,0.4623970086757759,PASSING
0.6162775296210226,0.7506069550568945,0.32559705664287714,0.5126015451250586,DISADVANTAGED,0.8352590559993556,0.9037101699282907,0.8949496878256641,29.935318555116794,0.362933777616067,6.045713636589386,0.9780272236298386,1.982281270881981,0.8158968391418628,4.176234235776617,0.24236391459638687,0.22254336847987863,0.4623948997202418,AT RISK
0.616244642769815,0.7506827972966081,0.325559233661601,0.5126683337412239,OTHERS,0.8352873096810967,0.9037591385258646,0.8950293831656695,29.936745764192324,0.3629296163226124,6.046158095340824,0.978140491572878,1.982378612677327,0.8159088533252665,4.1766606464325235,0.24227576989136226,0.22249805699799025,0.4623970290935927,PASSING
0.6162446366918006,0.7506828113170175,0.3255592266707236,0.5126683460874479,OTHERS,0.8352873149058364,0.9037591475786891,0.8950293978983915,29.93674602808575,0.3629296155528374,6.046158177513664,0.9781405125111204,1.982378630674919,0.8159088555474405,4.176660725264915,0.24227575359779085,0.22249804862130027,0.46239702948756006,AT RISK
0.6163191124076979,0.7505107688441017,0.32564492723266664,0.5125168827856341,OTHERS,0.8352230827371683,0.903648031441386,0.8948486086969792,29.933503826908677,0.3629390974808523,6.045149196712675,0.9778836366940545,1.9821575910821811,0.8158815002714522,4.17569301967831,0.24247561733316755,0.22260085729195914,0.4623921731647863,AT RISK
0.6162446143940994,0.7506828627353548,0.3255592010269026,0.5126683913682277,OTHERS,0.8352873340591298,0.9037591807774051,0.8950294519290138,29.936746995627708,0.36292961273210617,6.04615847883202,0.9781405893035052,1.9823786966663044,0.8159088636914066,4.176661014351281,0.24227569383756523,0.22249801790208643,0.4623970309308554,PASSING
0.6162446849292966,0.7506827000727477,0.32555928214858587,0.5126682481230292,OTHERS,0.8352872734633012,0.9037590757522512,0.895029281002491,29.936743934662292,0.3629296216566869,6.0461575255858895,0.978140346371597,1.9823784878946402,0.8159088379248989,4.176660099810894,0.2422758828867463,0.22249811508361197,0.4623970263641257,PASSING
0.6162447579425974,0.7506825316886456,0.3255593661213485,0.5126680998402755,OTHERS,0.8352872107327284,0.9037589670320079,0.8950291040635123,29.936740765918255,0.3629296308961723,6.046156538791931,0.9781400948962472,1.9823782717741645,0.8159088112495871,4.176659153091958,0.24227607858364272,0.2224982156839627,0.46239702163617885,AT RISK
0.6162445998000206,0.7506828963898218,0.3255591842426412,0.512668421005466,OTHERS,0.8352873465957039,0.9037592025067627,0.8950294872933131,29.93674762891582,0.36292961088580533,6.046158676053376,0.9781406395657688,1.9823787398597805,0.8159088690220722,4.176661203565867,0.24227565472337606,0.2224979977955639,0.46239703187558273,PASSING
0.6162522055236892,0.7506653558502513,0.3255679316373549,0.512652974431603,OTHERS,0.8352808119267471,0.903747877175638,0.8950110556280417,29.936417540600864,0.3629305733688399,6.046055881809942,0.9781144434514183,1.9823562265568409,0.8159060902437671,4.1765625840237455,0.24229604035086988,0.22250847733249057,0.4623965393497665,PASSING
0.6172123546365273,0.7484494860110159,0.32667246435522646,0.5107018443670843,OTHERS,0.8344545629506341,0.9023170197979755,0.892682598567382,29.894693868213754,0.36305237642122307,6.033066144832789,0.9748054583861658,1.9795109408811669,0.8155545210625429,4.164101963529075,0.24487083217726732,0.22383247756251234,0.4623341773850258,AT RISK
0.6162494296170707,0.7506717579045072,0.32556473901670613,0.5126586121942223,OTHERS,0.835283197072173,0.9037520107753537,0.8950177829285567,29.936538020902304,0.3629302220529027,6.046093400709095,0.9781240046339851,1.9823644437398327,0.8159071045177517,4.176598579022819,0.24228859994115,0.22250465242911185,0.4623967191317611,AT RISK
0.6162448900623331,0.7506822270095055,0.32555951806977845,0.5126678315308548,OTHERS,0.8352870972344167,0.9037587703122452,0.8950287839053923,29.936735032571548,0.36292964761203494,6.0461547533022655,0.9781396398658895,1.9823778807333716,0.8159087629886289,4.1766574400961325,0.2422764326886369,0.22249839771156468,0.46239701308281744,PASSING
0.6162445962340998,0.750682904611898,0.32555918014176327,0.5126684282462152,OTHERS,0.8352873496579973,0.9037592078153747,0.8950294959331045,29.936747783617562,0.36292961043486127,6.046158724233641,0.9781406518454594,1.9823787504113857,0.8159088703240164,4.176661249791122,0.24227564516704841,0.22249799288350675,0.46239703210628713,AT RISK
0.6162447796450364,0.7506824816472181,0.32555939107983267,0.5126680557715353,OTHERS,0.8352871920943237,0.9037589347225922,0.8950290514797812,29.93673982435002,0.3629296336408391,6.046156245552886,0.9781400201594386,1.9823782075534668,0.8159088033251884,4.176658871752798,0.24227613674506226,0.22249824558008324,0.4623970202319299,AT RISK
0.6162450195244543,0.7506819284404418,0.32555966696494637,0.512667568604639,OTHERS,0.8352869860035734,0.9037585775361517,0.8950284701678668,29.93672941392117,0.362929663995158,6.0461530035738775,0.9781391939646945,1.9823774975201127,0.8159087156893233,4.176655761428181,0.24227677968611447,0.2224985760904704,0.4623970046992463,PASSING
0.6162446564729723,0.7506827657000965,0.32555924942066095,0.5126683059158104,OTHERS,0.8352872979127712,0.9037591181255785,0.8950293499639084,29.936745169683523,0.3629296180555301,6.046157910188191,0.9781404443833837,1.982378572127814,0.8159088483217518,4.176660468793161,0.24227580661483294,0.22249807587470974,0.4623970282069521,PASSING
0.6162447513936896,0.7506825467872972,0.32555935859022034,0.5126681131371736,OTHERS,0.83528721635567,0.9037589767804769,0.8950291199294903,29.936741049988917,0.36292963006833034,6.046156627265682,0.9781401174466174,1.9823782911502992,0.8159088136402445,4.17665923797725,0.24227606103441188,0.22249820666359654,0.46239702205969074,PASSING
0.6162450715317235,0.7506818085247112,0.32555972677453715,0.5126674630008513,OTHERS,0.8352869413407882,0.9037585001123254,0.8950283441595553,29.936727157645986,0.3629296705718018,6.0461523008812055,0.9781390148697868,1.9823773436268128,0.8159086967002079,4.176655087248498,0.24227691906065618,0.22249864773160716,0.46239700133444794,PASSING
0.6162448482507152,0.7506823234381116,0.32555946998182356,0.5126679164476002,DISADVANTAGED,0.8352871331593933,0.9037588325734459,0.8950288852330905,29.936736847252828,0.36292964232046654,6.046155318415571,0.9781397838777733,1.9823780045004722,0.8159087782654327,4.176657982256944,0.24227632061931723,0.22249834010070046,0.4623970157905662,AT RISK
0.6162446677378332,0.7506827397185774,0.3255592623767991,0.512668283036269,OTHERS,0.8352872882324104,0.903759101349938,0.8950293226624245,29.936744680713357,0.3629296194815192,6.046157757921067,0.9781404055815169,1.9823785387789463,0.815908844205039,4.176660322712254,0.24227583680994952,0.2224980913974083,0.46239702747721356,PASSING
0.6162468012556916,0.7506778195000681,0.32556171612144846,0.5126639501656702,OTHERS,0.8352854552952459,0.9037559245406142,0.8950241524753306,29.936652091482546,0.3629298894425731,6.046128923945728,0.9781330573927821,1.9823722237976964,0.8159080647945809,4.176632659590109,0.24228155514846136,0.22250103094992218,0.46239688933641604,PASSING
0.6162446219838293,0.7506828452321282,0.32555920975581437,0.5126683759544921,OTHERS,0.8352873275385628,0.903759169476159,0.8950294335365725,29.936746666247704,0.3629296136925126,6.0461583762574795,0.9781405631630791,1.9823786742013658,0.8159088609187173,4.176660915942178,0.24227571418002844,0.22249802835923296,0.46239703043941954,PASSING
0.616244701144402,0.7506826626656931,0.32555930079962075,0.5126682151830275,OTHERS,0.8352872595220467,0.9037590515988212,0.8950292416948671,29.936743230538372,0.36292962371077225,6.0461573063377765,0.978140290507882,1.9823784398733544,0.8159088319948735,4.176659889478212,0.2422759263574856,0.22249813743349373,0.46239702531271903,AT RISK
0.6162446664910277,0.7506827425952101,0.3255592609426631,0.5126682855692668,OTHERS,0.8352872893046694,0.9037591032074698,0.8950293256851924,29.936744734867325,0.36292961932345774,6.04615777478236,0.9781404098773118,1.9823785424718452,0.8159088446611235,4.176660338887388,0.24227583346701168,0.22249808967876142,0.4623970275580942,PASSING
0.6162446213263271,0.7506828467509284,0.3255592089992183,0.5126683772915992,OTHERS,0.83528732810553,0.9037591704570469,0.895029435132508,29.936746694867256,0.362929613608804,6.04615838516426,0.9781405654307572,1.9823786761524658,0.8159088611601001,4.176660924484655,0.24227571241560833,0.2224980274516886,0.46239703048229097,AT RISK
0.616244644201273,0.7506827940002542,0.32555923530711867,0.5126683308376765,OTHERS,0.8352873084553752,0.9037591363980054,0.8950293797018618,29.936745702236205,0.3629296165027857,6.04615807603526,0.9781404866488018,1.982378608450171,0.8159088528047006,4.176660627905926,0.2422757737239133,0.22249805896700656,0.46239702900148383,AT RISK
0.6162446097918894,0.7506828733436139,0.3255591957348472,0.5126684007107853,OTHERS,0.8352873380086893,0.9037591876264957,0.8950294630762833,29.936747195179468,0.3629296121507054,6.04615854098749,0.9781406051476397,1.9823787102776926,0.8159088653701656,4.17666107398782,0.24227568150669337,0.2224980115647754,0.4623970312282061,PASSING
0.6162446734038955,0.7506827266526268,0.32555926889317977,0.5126682715298955,OTHERS,0.8352872833653477,0.9037590929138701,0.8950293089326725,29.936744434851196,0.36292962019826186,6.046157681352914,0.9781403860676933,1.982378522009644,0.8159088421355343,4.176660249252289,0.24227585199554627,0.2224980992035695,0.4623970271104457,PASSING
0.6162503149522724,0.7506697161829637,0.3255657572334884,0.5126568142041079,OTHERS,0.8352824364618611,0.9037506925017429,0.8950156374751281,29.9364995993559,0.3629303340799673,6.0460814355662,0.9781209553909721,1.9823618232379934,0.8159067810858269,4.176587099756223,0.24229097286009618,0.2225058722401975,0.4623966618083382,AT RISK
0.6162446803858569,0.7506827105535855,0.32555927692266745,0.5126682573523327,OTHERS,0.8352872773690629,0.9037590825194672,0.8950292920156978,29.936744131933928,0.36292962108125076,6.046157587013454,0.9781403620237641,1.9823785013487472,0.8159088395860745,4.176660158741212,0.24227587070686307,0.22249810882162924,0.4623970266586748,AT RISK
0.6162476788664052,0.750675795014096,0.32556272555513927,0.5126621674280922,OTHERS,0.8352847008363745,0.9037546173549136,0.8950220251340095,29.93661398554662,0.3629300005989723,6.046117058400233,0.9781300340080564,1.9823696249555367,0.8159077438972251,4.176621276447226,0.24228390783774748,0.22250224052172088,0.46239683244271734,AT RISK
0.6162449387742404,0.75068211466122,0.32555957409488684,0.5126677325956991,OTHERS,0.8352870553759191,0.9037586977719755,0.8950286658494143,29.93673291821785,0.362929653777921,6.046154094879832,0.9781394720798622,1.9823777365288398,0.8159087451879528,4.176656808421557,0.24227656325766875,0.22249846483414074,0.46239700992747557,PASSING
0.6162446664779303,0.7506827426178232,0.32555926092888116,0.5126682855902043,OTHERS,0.8352872893094987,0.9037591032213924,0.895029325708899,29.936744735175097,0.3629296193232514,6.046157774895849,0.9781404099126819,1.982378542494859,0.8159088446620986,4.176660339003943,0.2422758334382665,0.22249808966594725,0.4623970275580296,PASSING
0.6162453592014713,0.7506811451012302,0.32556005762388124,0.512666878774848,OTHERS,0.8352866941885555,0.9037580717626609,0.8950276470314364,29.936714673074146,0.36292970697402765,6.0461484129870415,0.978138024070806,1.9823764921288014,0.8159085916032298,4.1766513572418456,0.24227769009509995,0.22249904409086418,0.4623969827068378,PASSING
0.6208958346455365,0.7399564706726465,0.33090853245336693,0.5032224508401074,OTHERS,0.8312914281655712,0.8968335341166959,0.883758111057331,29.734897004100375,0.36351814076504924,5.983298637167735,0.9621210590040735,1.9686116561774685,0.8142097088452955,4.11635367204922,0.2547420504025141,0.22890642828227623,0.4620958783317465,PASSING
0.6162446418620582,0.7506827993923119,0.3255592326172518,0.5126683355864006,OTHERS,0.8352873104629455,0.9037591398793287,0.8950293853679213,29.936745803667797,0.36292961620726677,6.046158107628499,0.9781404947022084,1.9823786153688527,0.8159088536580602,4.176660658218753,0.2422757674563144,0.22249805574578294,0.46239702915263076,AT RISK
0.6162446602830262,0.7506827569020876,0.3255592538045515,0.512668298169594,OTHERS,0.8352872946299199,0.9037591124441687,0.8950293407189854,29.93674500394875,0.3629296185397865,6.046157858601401,0.978140431246257,1.982378560826909,0.815908846924265,4.176660419312565,0.24227581683615126,0.22249808113206895,0.46239702795886806,AT RISK
0.6162447671733322,0.7506825104124625,0.3255593767356518,0.5126680811023817,OTHERS,0.8352872028120226,0.9037589532957548,0.8950290817064731,29.93674036571587,0.36292963206199585,6.046156414135325,0.9781400631185446,1.982378244475572,0.8159088078830913,4.176659033485788,0.2422761033147327,0.2224982283942707,0.4623970210398667,PASSING
0.6162446302204161,0.7506828262404971,0.32555921922814257,0.5126683592294793,OTHERS,0.8352873204650858,0.9037591572142883,0.8950294135800715,29.936746308911072,0.3629296147340559,6.046158264968749,0.9781405347989202,1.9823786498283464,0.8159088579112895,4.176660809169138,0.2422757362532775,0.22249803970546853,0.4623970299064989,AT RISK
0.6162448782959379,0.7506822541487711,0.32555950453670457,0.5126678554296996,OTHERS,0.8352871073466919,0.9037587878357286,0.8950288124235342,29.93673554335047,0.36292964612228373,6.046154912357737,0.9781396803964686,1.9823779155689238,0.8159087672891618,4.176657592688283,0.24227640114811408,0.22249838149719778,0.46239701384514764,AT RISK
0.616244694495201,0.7506826780012575,0.3255592931521734,0.5126682286877164,OTHERS,0.8352872652357501,0.903759061500604,0.8950292578095763,29.936743519148525,0.3629296228691378,6.046157396212704,0.9781403134107437,1.9823784595573846,0.8159088344247062,4.176659975702086,0.24227590853477032,0.22249812827122334,0.4623970257434177,AT RISK
0.61625497795478,0.7506589374049804,0.32557112419142853,0.5126473257256272,OTHERS,0.8352784088397098,0.9037437301453998,0.8950043106012906,29.936296358632397,0.36293092912878144,6.046018203122531,0.978104863160159,1.9823479691878227,0.8159050647947305,4.1765264612181765,0.2423034925118185,0.22251231399143417,0.46239635691322467,AT RISK
0.6164465899143488,0.7502170233990779,0.32579150046884714,0.5122581686930104,OTHERS,0.8351137689126032,0.9034583996275973,0.8945399453472066,29.92797994578339,0.3629551797160794,6.043428384287339,0.9774448846421335,1.981780761841213,0.8158350520067764,4.174041834333737,0.24281708151236112,0.22277633505262967,0.46238394712844033,AT RISK
0.6162449171458604,0.7506821645422,0.3255595492198802,0.5126677765216555,OTHERS,0.8352870739594729,0.9037587299788633,0.895028718264618,29.936733856929333,0.36292965104056957,6.046154387204801,0.9781395465747394,1.982377800551492,0.8159087530904338,4.1766570888730445,0.2422765052859024,0.22249843503307606,0.46239701132816297,AT RISK
0.6162446383575493,0.7506828074724038,0.325559228587022,0.5126683427022323,OTHERS,0.8352873134721419,0.9037591450961023,0.8950293938584907,29.9367459556898,0.3629296157642234,6.046158154975454,0.9781405067700181,1.9823786257381288,0.8159088549374061,4.1766607036451076,0.24227575806503496,0.22249805091848146,0.46239702937932536,PASSING
0.6162446660615225,0.7506827435857045,0.32555926044869693,0.5126682864415327,OTHERS,0.8352872896736745,0.9037591038470151,0.8950293267260399,29.93674475350714,0.3629296192691161,6.046157780587091,0.9781404113566031,1.9823785437431884,0.8159088448180587,4.17666034445642,0.24227583231583893,0.22249808908697935,0.4623970275859004,PASSING
0.6165221770462451,0.7500427586700497,0.3258784243189581,0.5121046995880599,OTHERS,0.8350488739446695,0.9033458881570021,0.8943568276554675,29.92470140839464,0.3629647340655065,6.042407268551537,0.9771846148039254,1.9815571367187288,0.8158074641391125,4.173062130636085,0.24301963002570096,0.2228804441352912,0.4623790590856145,AT RISK
0.616294253813232,0.7505675245083957,0.3256164180556354,0.5125669603725242,OTHERS,0.8352439349720777,0.9036845707062625,0.894908222197461,29.934561861577293,0.362936081519809,6.045480179114682,0.9779685446127516,1.982230015555299,0.8158902850596456,4.176011213060567,0.24240952364708224,0.2225669727760053,0.46239371826359504,AT RISK
0.6162447975445526,0.7506824403738234,0.3255594116650313,0.5126680194242922,OTHERS,0.8352871767213493,0.9037589080744352,0.8950290081095407,29.936739047751086,0.3629296359045888,6.046156003692479,0.9781399585176562,1.9823781545842585,0.8159087967889577,4.17665863970767,0.24227618471520676,0.22249827023820498,0.4623970190736441,PASSING
0.6162447651042875,0.7506825151698379,0.3255593743585643,0.5126680852937532,OTHERS,0.8352872045779,0.90375895636665,0.8950290867058833,29.93674045503473,0.36292963180282367,6.0461564419821645,0.9781400702265635,1.982378250570951,0.8159088086322535,4.1766590602157905,0.2422760977807199,0.22249822555326834,0.46239702117208564,PASSING
0.6162446065389123,0.7506828808497159,0.3255591919928558,0.5126684073203328,OTHERS,0.8352873408068877,0.9037591924731248,0.8950294709636787,29.936747336492196,0.3629296117383428,6.046158584985513,0.978140616356933,1.9823787199150043,0.8159088665606148,4.176661116195155,0.2422756727845471,0.22249800707984072,0.46239703143935307,AT RISK
0.6162449476120267,0.7506820942244444,0.32555958426857656,0.5126677146058641,OTHERS,0.8352870477362226,0.9037586845718037,0.8950286443737847,29.936732532774304,0.36292965490668583,6.046153974974506,0.9781394415696169,1.982377710254026,0.8159087419312621,4.176656693440965,0.24227658699133267,0.22249847704932885,0.4623970093485758,AT RISK
0.616244666055824,0.7506827435968371,0.3255592604424946,0.5126682864515765,OTHERS,0.8352872896768686,0.9037591038540561,0.8950293267377093,29.93674475368576,0.36292961926875567,6.046157780647303,0.9781404113736082,1.9823785437557695,0.8159088448191029,4.1766603445161445,0.24227583230220018,0.2224980890805614,0.4623970275860259,AT RISK
0.6162447178221886,0.7506826242164901,0.3255593199784822,0.5126681813220924,OTHERS,0.8352872452042436,0.9037590267744035,0.8950292012922628,29.93674250718297,0.362929625818797,6.046157081043789,0.9781402330827331,1.9823783905345997,0.8159088259083246,4.176659673320526,0.2422759710478552,0.22249816040347437,0.4623970242343682,PASSING
0.6162448208331431,0.7506823866223541,0.32555943845672447,0.5126679720953168,OTHERS,0.8352871566765264,0.9037588733656431,0.8950289516274035,29.93673803557608,0.3629296388597495,6.046155688584108,0.9781398782509092,1.982378085560909,0.8159087882593588,4.176658337439217,0.2422762471709815,0.22249830235576362,0.4623970175603652,PASSING
0.6162449554052366,0.7506820763176197,0.32555959322040184,0.5126676988278983,OTHERS,0.8352870410963777,0.9037586730157547,0.8950286255577126,29.93673219681657,0.3629296558803283,6.046153870199172,0.978139414812668,1.9823776873231846,0.8159087391172045,4.176656592854186,0.24227660782426227,0.22249848774151362,0.4623970088518637,PASSING
0.6162446626732228,0.7506827514006585,0.3255592565516589,0.5126682933234367,OTHERS,0.8352872925854501,0.9037591088929142,0.895029334937998,29.936744900584653,0.3629296188401884,6.0461578263874465,0.978140423027757,1.98237855377422,0.8159088460563337,4.176660388395954,0.24227582323354546,0.2224980844179087,0.4623970278054108,PASSING
0.6162446603045221,0.7506827568580884,0.32555925382831374,0.5126682981301142,OTHERS,0.8352872946161383,0.9037591124161887,0.8950293406727555,29.93674500320568,0.3629296185414625,6.046157858357249,0.9781404311793933,1.9823785607748579,0.8159088469191857,4.1766604190727765,0.2422758168891594,0.22249808115781938,0.4623970279581519,AT RISK
0.616244845093519,0.7506823307141494,0.32555946635151983,0.512667922855817,OTHERS,0.8352871358675263,0.9037588372706544,0.8950288928786607,29.936736984092867,0.36292964192200533,6.0461553610422065,0.9781397947454488,1.982378013835328,0.8159087794162962,4.176658023157951,0.2422763121616402,0.22249833575400899,0.4623970159944121,PASSING
0.6162450659852133,0.750681821188762,0.3255597204173692,0.5126674741698969,OTHERS,0.8352869459990029,0.9037585082791166,0.8950283574668162,29.936727394020476,0.3629296698938308,6.046152374783519,0.9781390338094632,1.9823773597801029,0.8159086986631806,4.176655158276668,0.2422769042998274,0.22249864017771195,0.46239700167818265,PASSING
0.6162445878163437,0.7506829240292251,0.32555917045976146,0.5126684453449716,OTHERS,0.8352873568937695,0.9037592203528452,0.8950295163369197,29.936748149087062,0.36292960936883695,6.04615883803668,0.9781406808436139,1.982378775336705,0.8159088734014893,4.176661358968254,0.24227562260152538,0.22249798128233436,0.46239703265188586,PASSING
0.6162445835156588,0.7506829339419199,0.3255591655145154,0.5126684540750347,OTHERS,0.8352873605841076,0.9037592267527952,0.8950295267532806,29.93674833554609,0.3629296088256371,6.0461588961153625,0.9781406956490009,1.9823787880552193,0.8159088749699959,4.176661414693789,0.2422756110790052,0.2224979753605869,0.46239703292969075,AT RISK
0.6162446649397589,0.7506827461705808,0.3255592591589412,0.5126682887180893,OTHERS,0.8352872906356684,0.9037591055158786,0.8950293294422572,29.936744802119108,0.3629296191275411,6.04615779573033,0.978140415217431,1.9823785470591104,0.8159088452268268,4.176660358986729,0.24227582931090125,0.22249808754289974,0.462397027658275,AT RISK
0.6162446072155346,0.7506828792806353,0.3255591927725418,0.5126684059396972,OTHERS,0.8352873402183132,0.9037591914594014,0.8950294693149078,29.93674730683386,0.36292961182557504,6.046158575769088,0.9781406140153539,1.9823787178942682,0.815908866309139,4.176661107361592,0.24227567460520053,0.22249800801811837,0.4623970313944862,PASSING
0.6162446019678866,0.750682891392329,0.3255591867355736,0.5126684166042511,OTHERS,0.83528734473489,0.9037591992802597,0.8950294820419167,29.93674753490257,0.362929611159718,6.04615864677137,0.9781406321017168,1.9823787334470155,0.8159088682310469,4.176661175470876,0.2422756605321061,0.22249800078115936,0.46239703173544966,AT RISK
0.6162452098568241,0.7506814895224707,0.32555988586203005,0.5126671820796029,OTHERS,0.8352868225009538,0.9037582941441785,0.8950280089508273,29.936721154583907,0.36292968807501563,6.046150431424559,0.9781385384506954,1.982376934192334,0.815908646166129,4.176653293707169,0.24227728980740793,0.2224988383179427,0.4623969923777382,AT RISK
0.616244796071517,0.7506824436118117,0.32555940999817407,0.512668022297479,OTHERS,0.8352871778537396,0.9037589101528598,0.8950290115130786,29.93673910627741,0.3629296357484824,6.046156022281693,0.9781399633876432,1.982378158618233,0.8159087972494655,4.176658657701784,0.24227618089925546,0.22249826831761785,0.4623970191497055,PASSING
0.6162452296382326,0.7506814438789414,0.32555990861651163,0.5126671418884018,OTHERS,0.8352868054856983,0.9037582646712546,0.8950279609884213,29.93672029527526,0.36292969058297947,6.0461501638780994,0.9781384702892234,1.9823768755918858,0.8159086389276736,4.176653037050538,0.24227734284742483,0.2224988655890697,0.462396991093997,PASSING
